Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return
2023-07-17 00:00:00-04:00,46.2751483675716,46.48208333648882,45.24845529491012,46.44709396362305,510488000,0.0,0.0,
2023-07-18 00:00:00-04:00,46.68702397304958,47.88166603949017,45.720314313568934,47.47978591918945,569164000,0.0,0.0,0.022233725889830636
2023-07-19 00:00:00-04:00,47.44979721578842,47.80369137367963,46.72801315048867,47.06291198730469,427502000,0.0,0.0,-0.008780029728741479
2023-07-20 00:00:00-04:00,46.49307841934342,47.07290663084455,45.04851127522588,45.50637435913086,537865000,0.0,0.0,-0.03307355117749
2023-07-21 00:00:00-04:00,45.774291764941616,45.852271344797494,44.08679733484349,44.29573440551758,963769000,0.0,0.0,-0.026603744434989585
2023-07-24 00:00:00-04:00,44.71761193842896,45.09550097701716,44.02682066234025,44.59864807128906,382516000,0.0,0.0,0.006838438730880414
2023-07-25 00:00:00-04:00,44.927550902603436,46.169175934028694,44.90955473413191,45.66532897949219,348081000,0.0,0.0,0.023917337281122997
2023-07-26 00:00:00-04:00,46.00723026585116,46.03922218625422,44.616647617190786,45.43840026855469,364237000,0.0,0.0,-0.004969387410729276
2023-07-27 00:00:00-04:00,46.505079031131245,47.380816317043035,45.73630816685934,45.88626480102539,455976000,0.0,0.0,0.009856520692270943
2023-07-28 00:00:00-04:00,46.65403530889385,47.012929048542965,46.367122435633824,46.73601150512695,331194000,0.0,0.0,0.01851854161122679
2023-07-31 00:00:00-04:00,46.740005638261565,47.11589253215221,46.492078779652935,46.71501159667969,251055000,0.0,0.0,-0.0004493303508572577
2023-08-01 00:00:00-04:00,46.44609332180353,46.8859640677805,46.0132242637307,46.493080139160156,237858000,0.0,0.0,-0.0047507524869223605
2023-08-02 00:00:00-04:00,45.81728537620708,45.826281553952484,43.37401655131389,44.25575256347656,530142000,0.0,0.0,-0.048121732717792964
2023-08-03 00:00:00-04:00,43.78689227494137,45.10449866230768,43.78689227494137,44.501678466796875,324176000,0.0,0.0,0.005556925124424961
2023-08-04 00:00:00-04:00,44.97153498419395,45.62833600185848,44.37971313681524,44.6666259765625,362666000,0.0,0.0,0.0037065458079001967
