Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return
2023-09-26 00:00:00-04:00,242.97999572753906,249.5500030517578,241.66000366210938,244.1199951171875,101993600,0.0,0.0,-0.011619945391094011
2023-09-27 00:00:00-04:00,244.25999450683594,245.3300018310547,234.5800018310547,240.5,136597200,0.0,0.0,-0.014828753029631048
2023-09-28 00:00:00-04:00,240.02000427246094,247.5500030517578,238.64999389648438,246.3800048828125,117058900,0.0,0.0,0.02444908475181906
2023-09-29 00:00:00-04:00,250.0,254.77000427246094,246.35000610351562,250.22000122070312,128346200,0.0,0.0,0.015585665483353939
2023-10-02 00:00:00-04:00,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,123810400,0.0,0.0,0.005515166158101437
2023-10-03 00:00:00-04:00,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,101985300,0.0,0.0,-0.020151062008054166
2023-10-04 00:00:00-04:00,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,129721600,0.0,0.0,0.05934371052307452
2023-10-05 00:00:00-04:00,260.0,263.6000061035156,256.25,260.04998779296875,119159200,0.0,0.0,-0.00425032873937603
2023-10-06 00:00:00-04:00,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,117947000,0.0,0.0,0.001845841218459432
2023-10-09 00:00:00-04:00,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,101377900,0.0,0.0,-0.003300907210654902
2023-10-10 00:00:00-04:00,257.75,268.94000244140625,257.6499938964844,263.6199951171875,122656000,0.0,0.0,0.015211543440507347
2023-10-11 00:00:00-04:00,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,103706300,0.0,0.0,-0.002389822071472425
2023-10-12 00:00:00-04:00,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,111508100,0.0,0.0,-0.015665976919941982
2023-10-13 00:00:00-04:00,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,102073800,0.0,0.0,-0.02993780718577166
2023-10-16 00:00:00-04:00,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,88917200,0.0,0.0,0.01115006015531006
2023-10-17 00:00:00-04:00,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,93562900,0.0,0.0,0.0036626021631882555
2023-10-18 00:00:00-04:00,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,125147800,0.0,0.0,-0.04775363208267347
2023-10-19 00:00:00-04:00,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,170772700,0.0,0.0,-0.09300310180733784
2023-10-20 00:00:00-04:00,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,137734000,0.0,0.0,-0.036890623300491754
2023-10-23 00:00:00-04:00,210.0,216.97999572753906,202.50999450683594,212.0800018310547,150683400,0.0,0.0,0.0004245310418349302
2023-10-24 00:00:00-04:00,216.5,222.0500030517578,214.11000061035156,216.52000427246094,118231100,0.0,0.0,0.02093550737020089
2023-10-25 00:00:00-04:00,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,107065100,0.0,0.0,-0.018935922882932887
2023-10-26 00:00:00-04:00,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,115112600,0.0,0.0,-0.031352997455599385
2023-10-27 00:00:00-04:00,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,94881200,0.0,0.0,0.00748448962886572
2023-10-30 00:00:00-04:00,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,136448200,0.0,0.0,-0.04794984223383958
2023-10-31 00:00:00-04:00,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300,0.0,0.0,0.017632730628176496
2023-11-01 00:00:00-04:00,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700,0.0,0.0,0.023999240251476817
2023-11-02 00:00:00-04:00,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600,0.0,0.0,0.06248172039245192
2023-11-03 00:00:00-04:00,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119281000,0.0,0.0,0.006635907937775798
2023-11-06 00:00:00-05:00,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,0.0,0.0,-0.0031369449915676917
2023-11-07 00:00:00-05:00,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,0.0,0.0,0.013271256198382764
2023-11-08 00:00:00-05:00,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,0.0,0.0,-0.00031502415940676265
2023-11-09 00:00:00-05:00,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,0.0,0.0,-0.054612601186257326
2023-11-10 00:00:00-05:00,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,0.0,0.0,0.022240205086035525
2023-11-13 00:00:00-05:00,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,0.0,0.0,0.04220830689495392
2023-11-14 00:00:00-05:00,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,0.0,0.0,0.06123998273248876
2023-11-15 00:00:00-05:00,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,0.0,0.0,0.022871793909364557
2023-11-16 00:00:00-05:00,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,0.0,0.0,-0.038090924639652135
2023-11-17 00:00:00-05:00,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,0.0,0.0,0.0030395424675642158
2023-11-20 00:00:00-05:00,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,0.0,0.0,0.005548455120893081
2023-11-21 00:00:00-05:00,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,0.0,0.0,0.023769060694616817
2023-11-22 00:00:00-05:00,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,0.0,0.0,-0.028980059381488954
2023-11-24 00:00:00-05:00,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.0,0.0,0.00529435207219775
2023-11-27 00:00:00-05:00,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,0.0,0.0,0.0026757481035388775
2023-11-28 00:00:00-05:00,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900,0.0,0.0,0.04506946504203557
2023-11-29 00:00:00-05:00,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300,0.0,0.0,-0.010457205813430348
2023-11-30 00:00:00-05:00,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200,0.0,0.0,-0.016629792613843564
2023-12-01 00:00:00-05:00,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121173500,0.0,0.0,-0.005206597761023168
2023-12-04 00:00:00-05:00,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,0.0,0.0,-0.01360800559009756
2023-12-05 00:00:00-05:00,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100,0.0,0.0,0.013328802806870987
2023-12-06 00:00:00-05:00,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,0.0,0.0,0.002722829646282676
2023-12-07 00:00:00-05:00,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300,0.0,0.0,0.01366087788429815
2023-12-08 00:00:00-05:00,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,102980100,0.0,0.0,0.0049455858525417895
2023-12-11 00:00:00-05:00,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900,0.0,0.0,-0.01681426716823431
2023-12-12 00:00:00-05:00,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300,0.0,0.0,-0.011387381846063915
2023-12-13 00:00:00-05:00,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,0.0,0.0,0.009619842336358264
2023-12-14 00:00:00-05:00,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,0.0,0.0,0.04914543063053567
2023-12-15 00:00:00-05:00,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135720800,0.0,0.0,0.009758999874367902
2023-12-18 00:00:00-05:00,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500,0.0,0.0,-0.005601570686174839
2023-12-19 00:00:00-05:00,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400,0.0,0.0,0.0203903496997484
2023-12-20 00:00:00-05:00,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000,0.0,0.0,-0.03918825045959673
2023-12-21 00:00:00-05:00,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200,0.0,0.0,0.029780693649462897
2023-12-22 00:00:00-05:00,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93249800,0.0,0.0,-0.007701401626197146
2023-12-26 00:00:00-05:00,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400,0.0,0.0,0.01611622781987765
2023-12-27 00:00:00-05:00,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400,0.0,0.0,0.018822405072142834
2023-12-28 00:00:00-05:00,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900,0.0,0.0,-0.03159428430420175
2023-12-29 00:00:00-05:00,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100615300,0.0,0.0,-0.018563856087399966
2024-01-02 00:00:00-05:00,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200,0.0,0.0,-0.0002414583049958896
2024-01-03 00:00:00-05:00,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600,0.0,0.0,-0.04013364984377277
2024-01-04 00:00:00-05:00,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300,0.0,0.0,-0.0021807686270334248
2024-01-05 00:00:00-05:00,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92379400,0.0,0.0,-0.001849229589212631
2024-01-08 00:00:00-05:00,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600,0.0,0.0,0.012463646412957496
2024-01-09 00:00:00-05:00,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700,0.0,0.0,-0.02283214932024613
2024-01-10 00:00:00-05:00,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500,0.0,0.0,-0.004341182513256769
2024-01-11 00:00:00-05:00,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600,0.0,0.0,-0.028725319101363445
2024-01-12 00:00:00-05:00,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,122889000,0.0,0.0,-0.036660513098772496
2024-01-16 00:00:00-05:00,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000,0.0,0.0,0.004659894354722027
2024-01-17 00:00:00-05:00,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400,0.0,0.0,-0.019826295019533036
2024-01-18 00:00:00-05:00,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400,0.0,0.0,-0.017026203279914
2024-01-19 00:00:00-05:00,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102095800,0.0,0.0,0.0014630807600990448
2024-01-22 00:00:00-05:00,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500,0.0,0.0,-0.015976244642273096
2024-01-23 00:00:00-05:00,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900,0.0,0.0,0.0016283349277841364
2024-01-24 00:00:00-05:00,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900,0.0,0.0,-0.006263735117226887
2024-01-25 00:00:00-05:00,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800,0.0,0.0,-0.12125293136804816
2024-01-26 00:00:00-05:00,185.5,186.77999877929688,182.10000610351562,183.25,107343200,0.0,0.0,0.0033948152034783963
2024-01-29 00:00:00-05:00,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100,0.0,0.0,0.04190991910385411
2024-01-30 00:00:00-05:00,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300,0.0,0.0,0.0034567835721344142
2024-01-31 00:00:00-05:00,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400,0.0,0.0,-0.02244377647032403
2024-02-01 00:00:00-05:00,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300,0.0,0.0,0.008382761388752824
2024-02-02 00:00:00-05:00,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110505100,0.0,0.0,-0.0050301649114266045
2024-02-05 00:00:00-05:00,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400,0.0,0.0,-0.03645365318513305
2024-02-06 00:00:00-05:00,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000,0.0,0.0,0.0223130928940527
2024-02-07 00:00:00-05:00,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200,0.0,0.0,0.01339813963135228
2024-02-08 00:00:00-05:00,189.0,191.6199951171875,185.5800018310547,189.55999755859375,83034000,0.0,0.0,0.010555473441792307
2024-02-09 00:00:00-05:00,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,84476300,0.0,0.0,0.021154303741671487
2024-02-12 00:00:00-05:00,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,95498600,0.0,0.0,-0.028103539988478476
2024-02-13 00:00:00-05:00,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,86759500,0.0,0.0,-0.021846598116614713
2024-02-14 00:00:00-05:00,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,81203000,0.0,0.0,0.025486372853585015
2024-02-15 00:00:00-05:00,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,120831800,0.0,0.0,0.06221180550417671
2024-02-16 00:00:00-05:00,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,111173600,0.0,0.0,-0.0024943876658132247
2024-02-20 00:00:00-05:00,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,104545800,0.0,0.0,-0.030957752117438453
2024-02-21 00:00:00-05:00,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246094,103844000,0.0,0.0,0.00521268473502845
2024-02-22 00:00:00-05:00,194.0,198.32000732421875,191.36000061035156,197.41000366210938,92739500,0.0,0.0,0.013554445406056326
2024-02-23 00:00:00-05:00,195.30999755859375,197.57000732421875,191.5,191.97000122070312,78841900,0.0,0.0,-0.027556873210526134
2024-02-26 00:00:00-05:00,192.2899932861328,201.77999877929688,192.0,199.39999389648438,111747100,0.0,0.0,0.03870392576202142
2024-02-27 00:00:00-05:00,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,108645400,0.0,0.0,0.0016549741281637331
2024-02-28 00:00:00-05:00,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200,0.0,0.0,0.01156560160219966
2024-02-29 00:00:00-05:00,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000,0.0,0.0,-0.0007918650199801869
2024-03-01 00:00:00-05:00,200.52000427246094,204.52000427246094,198.5,202.63999938964844,82099200,0.0,0.0,0.003764585340074067
2024-03-04 00:00:00-05:00,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900,0.0,0.0,-0.07155546804023882
2024-03-05 00:00:00-05:00,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800,0.0,0.0,-0.03933237971984138
2024-03-06 00:00:00-05:00,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900,0.0,0.0,-0.02323786698783792
2024-03-07 00:00:00-05:00,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000,0.0,0.0,0.011951969472048907
2024-03-08 00:00:00-05:00,181.5,182.72999572753906,174.6999969482422,175.33999633789062,85315300,0.0,0.0,-0.018527834714126334
2024-03-11 00:00:00-04:00,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500,0.0,0.0,0.013858834181150304
2024-03-12 00:00:00-04:00,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700,0.0,0.0,-0.0012938683737420131
2024-03-13 00:00:00-04:00,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500,0.0,0.0,-0.04539820808488959
2024-03-14 00:00:00-04:00,167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700,0.0,0.0,-0.04118477639544138
2024-03-15 00:00:00-04:00,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,96971900,0.0,0.0,0.006584660456730784
2024-03-18 00:00:00-04:00,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,108214400,0.0,0.0,0.06254200201423088
2024-03-19 00:00:00-04:00,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,77271400,0.0,0.0,-0.014269250195585559
2024-03-20 00:00:00-04:00,173.0,176.25,170.82000732421875,175.66000366210938,83846700,0.0,0.0,0.025332688257929448
2024-03-21 00:00:00-04:00,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,73178000,0.0,0.0,-0.016167575308454918
2024-03-22 00:00:00-04:00,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,75454700,0.0,0.0,-0.01151490226146512
2024-03-25 00:00:00-04:00,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,74228600,0.0,0.0,0.010536808713131895
2024-03-26 00:00:00-04:00,178.5800018310547,184.25,177.3800048828125,177.6699981689453,113186200,0.0,0.0,0.029195349264770964
2024-03-27 00:00:00-04:00,181.41000366210938,181.91000366210938,176.0,179.8300018310547,81804000,0.0,0.0,0.012157391142962881
2024-03-28 00:00:00-04:00,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,77654800,0.0,0.0,-0.022465709302040393
2024-04-01 00:00:00-04:00,176.1699981689453,176.75,170.2100067138672,175.22000122070312,81562100,0.0,0.0,-0.003242460249155976
2024-04-02 00:00:00-04:00,164.75,167.69000244140625,163.42999267578125,166.6300048828125,116650600,0.0,0.0,-0.049024062767074494
2024-04-03 00:00:00-04:00,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,82950100,0.0,0.0,0.01050231020055925
2024-04-04 00:00:00-04:00,170.07000732421875,177.19000244140625,168.00999450683594,171.11000061035156,123162000,0.0,0.0,0.016213301154368365
2024-04-05 00:00:00-04:00,169.0800018310547,170.86000061035156,160.50999450683594,164.89999389648438,141250700,0.0,0.0,-0.036292482565110196
2024-04-08 00:00:00-04:00,169.33999633789062,174.5,167.7899932861328,172.97999572753906,104423300,0.0,0.0,0.04899940648952894
2024-04-09 00:00:00-04:00,172.91000366210938,179.22000122070312,171.9199981689453,176.8800048828125,103232700,0.0,0.0,0.02254601255405486
2024-04-10 00:00:00-04:00,173.0399932861328,174.92999267578125,170.00999450683594,171.75999450683594,84532400,0.0,0.0,-0.028946236061948905
2024-04-11 00:00:00-04:00,172.5500030517578,175.8800048828125,168.50999450683594,174.60000610351562,94516000,0.0,0.0,0.01653476762638495
2024-04-12 00:00:00-04:00,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,64506600,0.0,0.0,-0.020332204625772565
2024-04-15 00:00:00-04:00,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,100245300,0.0,0.0,-0.05594859487563397
2024-04-16 00:00:00-04:00,156.74000549316406,158.19000244140625,153.75,157.11000061035156,97000000,0.0,0.0,-0.027062145360474688
2024-04-17 00:00:00-04:00,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,82439700,0.0,0.0,-0.010565868854054306
2024-04-18 00:00:00-04:00,151.25,152.1999969482422,148.6999969482422,149.92999267578125,96098800,0.0,0.0,-0.03550983840996058
2024-04-19 00:00:00-04:00,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,86005100,0.0,0.0,-0.0192088959161848
2024-04-22 00:00:00-04:00,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,107097600,0.0,0.0,-0.03400203941675628
2024-04-23 00:00:00-04:00,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,124545100,0.0,0.0,0.018514534090260826
2024-04-24 00:00:00-04:00,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,181178000,0.0,0.0,0.12061109407252757
2024-04-25 00:00:00-04:00,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,126427500,0.0,0.0,0.04965143743002587
2024-04-26 00:00:00-04:00,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,109815700,0.0,0.0,-0.011105884774887609
2024-04-29 00:00:00-04:00,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,243869700,0.0,0.0,0.1530691710339953
2024-04-30 00:00:00-04:00,186.97999572753906,190.9499969482422,182.83999633789062,183.27999877929688,127031800,0.0,0.0,-0.05550118063944742
2024-05-01 00:00:00-04:00,182.0,185.86000061035156,179.00999450683594,179.99000549316406,92829700,0.0,0.0,-0.017950640048260635
2024-05-02 00:00:00-04:00,182.86000061035156,184.60000610351562,176.02000427246094,180.00999450683594,89148000,0.0,0.0,0.0001110562423569661
2024-05-03 00:00:00-04:00,182.10000610351562,184.77999877929688,178.4199981689453,181.19000244140625,75491500,0.0,0.0,0.006555235656792835
